# x0,x1
9.579728523672699225e-01,-2.185488120091321651e+00
6.131120047401630302e-01,3.152095382108696109e-01
1.631050586844779104e+00,-6.440765433289242364e-03
-1.767254038012858186e-01,-1.526561427093941603e+00
7.398450491561479880e-02,8.642845855597958149e-01
2.997952449669323283e-01,3.657222119527041571e-01
9.838469452041886942e-01,-1.051990576369420838e+00
4.907813142771849102e-01,1.803526485101544896e+00
1.894962320312083004e-01,1.106373001797014699e-01
-1.359972844680936988e-01,-3.776047370402570991e-01
-2.072737145144813109e+00,-3.139452977104112419e-01
1.400350978358742282e-01,-9.871809048467147796e-02
-1.786127091559944091e+00,-1.241575832030609616e+00
2.144042914144537737e-01,1.084492783173052421e+00
-6.367566757284123802e-02,-4.363459337581876984e-01
7.066416888458633139e-01,1.283823227064016415e+00
1.807434236872822675e+00,5.265078310685290808e-02
1.387317407682200132e+00,2.590251081062487915e-01
-4.825298563798636198e-01,-2.614523175704691060e-01
-1.490884732826353254e+00,-1.312428105603963058e+00
7.112729287255569188e-01,-3.798523557331262013e-01
-1.373715319213560049e+00,1.427662262259111747e+00
1.114123800460884217e+00,-7.423855017268700118e-01
-1.057487744736434365e+00,1.002234187059275694e+00
1.210494038804081018e+00,-1.846611272063261033e+00
-8.484577200927588825e-01,8.299840885506158950e-01
3.328657603615676197e-01,-1.592782924738940509e-01
-2.571935624099300766e-01,8.214582268406864785e-01
1.812631335446542868e-01,-1.368798654911440871e-01
-1.055161002430885953e+00,4.713054928962598922e-01
1.405149816964675336e-01,-2.464830978123182526e-01
9.715846150530476066e-01,1.529500474313168157e+00
7.008220742446591434e-01,5.256593281505577142e-01
6.709491739555087375e-02,-3.418271499874273034e-02
-2.881240007481855950e-02,4.501797895393978566e-01
1.338016162321413960e+00,3.953579309355325644e-01
1.934938377971622270e+00,4.165902656602493148e-01
8.124980392312461941e-01,4.556732307758476486e-02
-7.097702624069597288e-01,-1.143384033980183956e+00
7.890931629431114924e-01,3.164870696114464588e-01
4.776906068142866557e-01,1.876252913936509614e+00
2.945718963065677154e-01,-1.104343861559882178e+00
-1.046697785113129164e+00,1.348412906292830948e+00
-7.104049188929245640e-01,-1.087478986162141670e+00
1.664172260153183591e-01,-6.471206356196339549e-01
8.264209555895936088e-01,1.388536164052687205e+00
1.796408527275631384e+00,-4.725084299559978440e-01
4.342182107131062341e-01,-6.638220280759763448e-01
7.156001221404838519e-01,9.886350289409149283e-01
-4.440416606240448205e-01,-2.654380398168277311e-01
-1.609200775736622901e+00,-1.411291013755978430e+00
7.635130906547176188e-01,1.394916677348423173e+00
4.964188192610491379e-01,2.589668077364702947e-01
9.799788538551089667e-01,3.818898150890325915e+00
-1.190796479311303724e+00,1.243575117704481592e+00
-3.610671517582830226e-01,-5.198564156105858203e-01
1.309116080691335726e-01,1.345088209332430340e+00
-1.330851642671629254e+00,2.831029428261491732e-01
-1.553347313511912742e-01,-2.308903442388481053e-01
-3.525687154435129533e-02,-6.503967914372310588e-01
1.094762883539810439e+00,-1.925007835492948127e-01
1.607686625917101875e+00,-4.520848463066610284e-02
-9.802277201550989583e-01,1.915110096324367461e+00
-3.405777069621988007e-01,2.309645915687815965e+00
9.336903767571814727e-01,-1.711275001306293397e+00
-3.414072494129888335e-01,-4.260071898225844533e-01
9.678865734938297827e-01,-6.417000517748214783e-01
9.608648997224185084e-01,-1.403333324131944337e+00
9.101250660357119715e-01,1.041994898346418230e+00
-1.245254655096153851e+00,1.200348300036209979e-02
-7.487104942732958346e-01,1.066256500661180162e+00
-4.990840425337869091e-01,-9.499992228031925445e-02
1.479329193676489407e+00,-5.046795407601665229e-01
-2.944009502989366478e-01,4.692374483107826233e-01
-9.502387054488676821e-01,6.570841841960947671e-02
-6.948207597112552314e-01,8.812065234757587504e-03
-1.168369999754834243e+00,-3.021161667962035668e-01
8.614901750364128974e-01,1.999718214079894141e-01
3.059917393175519695e-01,-5.466497869137239007e-01
5.883210048777804957e-01,-6.204571536132065246e-01
-1.153809419144709469e+00,8.459052856703630496e-01
2.148550422925481040e+00,-8.031735790214498127e-01
-1.811942768586436991e-01,-8.008137911314648916e-01
8.208550495025511706e-01,-6.905578100211975379e-01
-7.594304971130004522e-02,-1.244034950633199355e+00
1.874575398030806195e+00,-8.868777415330795222e-01
-3.795517803951598546e-01,-6.446755970462119123e-01
9.356807852082971166e-01,7.421239177158465150e-01
-1.404168510637666234e+00,-1.473431574608733419e+00
-3.138431747123473503e-01,1.136728412657091791e+00
-1.618917829712787304e+00,3.638008580822535420e-01
4.197801463248490017e-01,4.593176879562766574e-02
3.262971483228799263e-01,-5.082353830144904494e-01
-1.023155770149238641e+00,1.551264828664448148e+00
2.450299099001786440e-01,4.264259779212234425e-01
-1.537778755784801721e+00,-9.858352409918708092e-01
-1.121291316541128458e+00,-9.639091510537096674e-01
-1.826773548737254949e+00,-1.848483775957794895e-01
-8.485492027539625060e-01,-2.113553907502457641e+00
4.209168746521916304e-01,-1.082607058790473031e+00
9.541650346524517268e-01,-1.403830838531264780e+00
-2.447211910046380168e-01,8.659668773491289162e-01
-9.391607071616829838e-01,-7.277084895038704593e-01
2.037208898190738360e+00,1.395915354658707752e+00
-2.174733246099416206e+00,1.354247388499631777e+00
-1.805967749908212960e+00,-4.472997836504309932e-01
2.859288356794058295e-02,1.423947527479023867e+00
-1.575341398555461403e+00,-8.675183010332079281e-01
-6.163316578547710645e-01,7.665842169796577288e-01
-6.253103479512052143e-01,1.574802430070490811e+00
8.771213311567961357e-01,-1.624453241731209710e-02
1.713267161537222472e-01,-1.354246566920487060e+00
-3.160125650253190477e-01,-5.530810947048570014e-01
1.303558769809235685e+00,-1.444150686907142767e+00
1.797924438795942548e-01,5.376511784866375709e-01
7.359830815654284653e-01,-9.428228607014397245e-01
3.657597303834556057e-01,7.881201033135486478e-01
2.374656998215476378e-01,4.956307891621820616e-01
-1.320033633440935938e+00,-1.756695734236086270e+00
2.468038144838538284e-01,-3.007568294749486393e-01
5.838938268263559328e-01,-1.218469700929206978e-01
-2.278956218101484132e-02,2.969117985711418051e-01
8.353045699887193809e-01,-3.789201100776900533e-01
-6.574510795024404164e-01,-3.590733003024806358e+00
3.105649265146140925e-01,1.345812681404228162e+00
1.073210188022269695e-01,-7.268388396504448234e-01
2.369462025147528461e+00,5.366216162875331319e-02
-2.367796980496947423e+00,1.309800893858008575e-01
7.748466030243899016e-01,5.539813108001702124e-01
-1.143234578578013583e+00,8.076735228047516868e-01
-8.926125893233792796e-01,-2.153508908338237049e+00
-8.238226648876525449e-01,1.194805467794337384e+00
3.927638797671489934e-01,-1.010023662611493567e+00
-1.520546402654849638e+00,-1.193729551189190108e+00
4.314832810199381585e-01,-1.820337728062733973e+00
-6.338976083008025508e-01,-4.365748141550532258e-01
-3.071498542992150416e-01,-5.319087661107484433e-01
-1.949488948635897057e+00,7.959015435197075439e-01
1.326622021818907093e+00,2.992363154551820337e-01
-5.353631641853383583e-01,1.930103153555964735e+00
8.049301520152825073e-01,8.065074874841322572e-01
5.384793354253629705e-01,-1.022960816518655225e+00
-4.832018512936069876e-01,1.324946712279947147e-01
1.651190466509019572e+00,-9.312423999194819890e-01
2.244038822292987734e-01,-7.550609094132325616e-01
3.135356196958805630e-01,1.612654500923954015e-01
1.829864753522499055e-01,-3.919830790361777950e-01
1.952575881415256731e+00,2.100730997478957640e+00
-6.564273786911551944e-01,1.105901945296980715e+00
-1.453652863368206205e+00,-1.455495256214422994e+00
-1.798908701258928211e+00,-1.737527796677206915e+00
-1.503492139582903508e+00,-3.162255007494032544e-01
1.226143615262511311e-01,-2.455945008035364738e-02
1.375721122385223705e+00,-1.541491546243137396e-02
-2.090982320440714748e+00,-3.564094846499351599e-01
2.768019255657415412e-02,-9.068492486578760836e-01
-1.376686395206861757e+00,-5.810641362086593764e-01
-5.019365811549341139e-01,1.173930871461428965e-01
-1.374951974294225943e-01,2.045979362260482159e-01
-7.345016249396654207e-01,3.114498938534500036e-02
-1.012858564072875334e+00,1.613195994979101711e+00
2.013241921595966932e+00,2.166459573210727907e+00
-1.005789688407076721e+00,1.312709647134415736e+00
-1.107368112870712240e+00,-2.629036268253738262e-01
2.021665470621693272e-01,1.193330234696438730e+00
-5.326876494280583518e-01,1.420776483463356277e+00
7.972585141721599822e-01,1.093841149502404519e+00
2.033020507527728143e-02,5.943120899637162058e-01
-1.534431703387186374e+00,-3.858041267182976131e-01
-5.784285040946794687e-02,5.877573272350898881e-01
5.502296498622742671e-02,-7.490989806853007860e-01
-1.322087130314970604e+00,4.190037687452059789e-02
2.699355121979893912e+00,9.838032971984786990e-01
-1.654487963243552739e+00,-1.221904533919542013e+00
-2.643597221889746329e-01,1.091279971511259994e+00
1.218470124703316393e-01,4.017754891729177769e-01
8.533941330213435927e-01,-1.504071959568544781e-01
-1.256592524078053996e+00,-2.459838043841575228e+00
1.130367268747135334e+00,-2.357619642645299163e-01
4.753151412006769716e-01,-8.356840087557979579e-01
9.943797449650659814e-02,-4.786224247647724583e-01
7.338559594343716519e-01,3.347042546025039145e-01
-5.192906636723969571e-01,-1.277193690635318957e+00
-2.101311075116364169e+00,8.661736359730005663e-01
-1.185798599798856934e+00,-1.678558427994849112e+00
1.110186374446700402e-01,2.657357722189147786e+00
-1.246843629869154757e+00,2.671994621380752166e-01
-1.832117725307257361e-01,6.005940201833758207e-01
-8.583487800289457681e-02,1.340840474375034397e+00
6.745670675647401637e-01,-7.328837037085361716e-01
6.767414028952720706e-01,7.289895683190215081e-01
-8.369896381300763466e-02,1.813632797934839891e-01
-2.194564198099263397e+00,-7.504353663139653463e-01
1.072026384956801470e+00,-4.605142747751375665e-02
2.277795775781116527e-01,1.181748442860944603e+00
-6.798402736646540490e-01,-4.079113372989573993e-01
7.200992213017671784e-01,4.368992807844610526e-01
8.349576695524718595e-01,5.692503974862037630e-01
1.079112315420947432e+00,-7.754902523187072738e-01
8.028350216760682390e-01,-2.149590167551254538e+00
1.770257021223627936e+00,1.514460575793332431e-01
8.709682815876171880e-01,-1.373983397216950175e+00
3.778337094060309209e-02,2.896416939671382362e-01
7.273246560525350457e-01,7.033971383593178306e-01
-8.982700669265207549e-02,6.182094749337497808e-01
1.367601724007629471e+00,9.269330896423577659e-01
-1.064977601333317869e-01,5.006632476849246505e-01
-8.072487674607214947e-01,1.626358776067862591e-03
-3.809247703078091907e-01,-7.691788020172790619e-01
-1.107265307905204166e+00,4.966793600639483192e-02
-1.809940618319136663e+00,1.216810277496762349e-01
-1.042099592918176221e+00,1.396248606960183380e+00
-2.383298647727383202e-01,-8.990333343375815911e-01
-2.152736317277636757e-01,4.084877520833195552e-01
-1.679277767559736179e-01,1.021364034957808198e-01
-9.995771209173855976e-01,-1.938934340762298036e-01
9.925306027237255080e-01,-1.279518431191711159e+00
1.604705537305330054e+00,-1.082931580829367579e+00
-2.170520113535662432e+00,-5.415022147803837393e-01
2.124855987568913918e+00,6.386752075648554072e-01
1.248941728019851843e-01,1.580147191390520733e-01
1.678837223781430230e-02,6.330264147418702692e-01
-9.895902972494095007e-01,-1.269147169138494791e+00
8.354042330334961186e-02,-5.969224216416861850e-01
1.565833333717776998e+00,9.748766222677621857e-03
-3.770228019604059955e-01,-8.626893097182026793e-01
6.747348122829668338e-01,1.166847434647846571e+00
4.175151688017512130e-01,-2.008861126318069179e-02
-1.231100346142119717e+00,6.491842598535098041e-01
-6.067133472289475415e-01,2.729465649928181636e-01
1.374677300836947946e+00,-1.401469032746957888e+00
-6.849513128455096966e-01,8.346020589470239948e-01
-6.317878287605465104e-01,-5.667581459475024008e-01
-1.692512110897066713e-01,6.785170165378490159e-01
-3.414814164926017748e-01,-1.155405193204379621e+00
5.145654087034996493e-01,1.328734927777056374e+00
-1.347481598650065449e+00,4.536701233588534832e-01
-6.894312004066344146e-01,1.266818750963943398e-02
3.541195663502030855e-01,7.739665602546835776e-01
6.826808685204677207e-01,-3.481932062683230633e-01
1.028508361214043987e+00,-1.621160190015325187e+00
-1.539634285075171416e+00,-5.010275142303903806e-01
1.037704233136313547e+00,1.369528429908787315e+00
-1.373554578030805828e+00,1.042967575490076015e+00
6.960635521142839455e-01,-9.102311308405730550e-02
-7.030000344338833695e-01,-6.519580763846050120e-01
1.933645935998332899e+00,7.946773936341922084e-01
-1.838773598248349073e+00,3.346074463016884271e-01
3.808388178441693417e-01,-4.387900895756354780e-01
1.528174960620696687e+00,-5.287029013715504044e-01
-4.036164915703554512e-01,-3.132870165456807521e-01
-4.360103183354262502e-01,-1.529058925552410075e+00
7.531699707331560578e-01,3.458783143129501858e-01
2.272543241886170851e+00,9.346298652445759192e-01
1.830260198440989194e+00,7.631078526378077820e-01
-1.580943441873285060e+00,8.912758746918822972e-01
-2.173165193925661320e-01,-4.123857843219821268e-02
-1.533530720595063901e+00,-2.418067848369340189e-01
3.206324139235389170e-01,-2.083483928965862986e-01
-8.729340137162406796e-03,1.068024080085512750e+00
2.209204573602748245e-01,1.811749844054363123e+00
-1.327656713940223776e+00,1.635459507267038315e-01
1.185322484831264900e-01,4.421583366580216640e-02
-4.296277746927848473e-01,-3.565494046506979542e-01
3.496103309980715945e-01,-6.300769021262352387e-01
-2.624349196024804431e-01,7.576048218122861666e-01
-4.532447864370567903e-01,1.849903642106807689e-01
3.607320687423696270e-01,-8.446022318876034163e-01
-6.220569733483067854e-01,-1.977936427794286245e-01
1.158427701482752425e+00,-1.374308430403043957e+00
1.893635914033980017e+00,-1.189837356350887720e+00
-1.949472086980814645e-01,-1.051233453471391410e+00
-3.006457648826489359e-01,5.005828681946533631e-01
-9.418147123957877342e-01,-5.509734549276227300e-01
-2.602028592109082925e-02,7.926920336725815086e-02
-1.022953961025733882e+00,9.743628877809533684e-01
-1.002192294951201601e-01,6.042072734227664776e-01
3.025906919592051270e-01,-1.943998110163400517e+00
1.241415231715352618e+00,1.556166062921000015e-01
1.095702535010396383e+00,-1.394802187872483668e-01
4.569529617784468672e-03,1.309086288358727757e+00
-1.890129035628399512e-01,5.367313705989630312e-01
1.959998258779328317e+00,6.752698762903485141e-01
1.469777032702581421e+00,7.083338866537389755e-01
6.941949968128364734e-01,-1.886073515007043344e+00
-4.596844701727489935e-01,-2.831605097954725467e-02
1.745993342013594685e+00,1.159450354785320769e+00
-1.596256382505376326e-01,-1.760957229516463052e+00
-9.002089149358772913e-01,-1.893667430364209814e-01
8.319628948151318593e-01,1.398909726879448701e-01
5.601035003343813878e-01,-3.090642084640703169e-02
-3.953623168929790710e-01,-1.503232196606981041e+00
8.057078210058977730e-01,-3.984251671832492736e-01
6.651798633997709764e-01,-3.505632071051391074e-01
2.784825431156837672e-01,7.301987627600645681e-01
9.751490801491845550e-01,6.965477351248414162e-02
1.173206656852197050e+00,9.038818018481641348e-01
-1.866798962902725678e-01,-1.234239037817415729e+00
1.016898148771204546e+00,-3.600832466026921974e-01
-4.601828057745778189e-01,2.220828125868600234e-01
5.184327665311199151e-01,-2.260215349901722348e+00
9.081853588336616934e-01,2.890607323871827172e-01
-1.777528462952391530e+00,-9.026751410756184146e-01
-8.576309513413124530e-02,3.248747887774153797e-01
-6.408559641575733989e-01,5.647516241969346984e-01
-4.623263714312519923e-01,-1.050244491633333332e+00
2.907424147631448297e-01,-7.323117704728572541e-02
-4.860453280092153494e-01,1.046520436892069528e+00
1.578772895483777083e-01,-1.362414384640622700e+00
-1.164474696804340237e+00,-7.590509925439170580e-01
6.377232151620956802e-02,9.144078310812114863e-01
2.596866209319903973e+00,2.276760646471912786e+00
-3.121694954170731728e-01,-5.777428154978585528e-01
1.241399099587105814e+00,-2.836451505210959012e-01
5.028575287054350973e-01,1.162729879952991485e+00
7.043279610774502153e-01,1.781506299623784706e+00
-6.484020581117166948e-01,6.182575789902666763e-02
-1.297817953138129088e+00,-7.424066314648468667e-01
1.327702979015358942e+00,-1.590897064965696439e-01
8.290103747419214075e-02,1.138393314858147098e+00
-3.080422786630392373e-01,-4.392135732825536709e-01
-2.169842054919448038e-01,-8.749594931192443692e-01
-1.102151833149187077e+00,-9.293514779773617840e-02
-4.366547430902077975e-01,5.557813361974140998e-01
2.358751765295746539e-01,-2.055992589411540505e-01
-8.029136905477127772e-01,-1.528499677993033545e+00
9.931261898247790709e-01,7.895546504934892740e-01
-1.930268958479679942e+00,1.191685019801366874e+00
1.202585753911216804e+00,3.541777368582987862e-02
3.693645693277812780e-01,2.040325352732609954e+00
-1.134971261758287997e-01,4.390402174552948122e-01
-3.615992734029226940e-01,3.269792912825318920e-01
9.740616854754802212e-01,-6.647899589440307011e-01
5.429156087444608064e-02,-1.695918929140642684e+00
1.119485395041264555e-02,1.313802835771062938e+00
6.842771380120178382e-01,-1.589508262823957185e+00
-9.075017579278822355e-01,7.926254850122661511e-01
7.261909326933108089e-01,-3.274276248020802083e-02
5.032701492631719287e-02,-1.164934914596396087e+00
-5.019137126357907652e-01,5.810225083671787250e-01
-5.153601603056994218e-01,5.369159828453488048e-01
2.343408792409533703e+00,1.875008057187550481e+00
-1.249176847636589843e-01,2.336656653614898049e-01
2.200450920299172886e+00,1.255396804712871350e-01
2.878884216426360054e-01,1.195173747827833921e+00
9.903958350295658519e-01,-9.646800620574381702e-01
6.909102937652934484e-01,-5.845304761033215390e-01
-2.413073469861175269e-02,-8.246679272527536186e-01
7.602736335693274228e-01,-3.921143728414561158e-01
-1.546354723802403075e-01,-1.878684045955122395e+00
1.492141049873349834e+00,3.058490737362968837e-01
-1.102766270257630410e+00,1.722981442787691608e-01
1.176880673335185951e-01,5.214938837607916433e-01
1.505133885595558441e-01,2.450863566848431874e-01
2.483225632456403237e-02,8.582138364181477463e-01
1.792199861391774451e+00,-1.536023391797866067e+00
-1.148246447354436039e+00,1.546476733990777674e+00
-1.663286842149062972e+00,-2.191810117746314790e-01
-3.228833997412780543e-01,-2.165871893577259177e-01
2.238169911506514564e-01,-1.623961131912779132e+00
-3.348022238127417172e-01,8.719285729034580434e-01
-1.831543815306819756e+00,2.910510397303194718e+00
-3.768474561032222336e-01,5.716802613835884062e-01
-4.344346179685615317e-01,-1.250982765085075332e+00
1.058541114429825569e+00,3.217038333044992537e-01
-7.993235004848439629e-02,1.572210456317660043e-01
3.061455205167920024e-01,1.813435694398672027e+00
-5.288934097275975743e-01,-6.818079716623035580e-01
-3.517717198022565772e-01,9.412163308510350657e-01
-1.227325108026717571e+00,1.526502270810357054e+00
1.157177572807453370e+00,-1.210268357118162053e+00
1.634070898433320540e+00,-4.066972307172253553e-01
5.462390553366376356e-01,-8.902283183430730329e-01
-2.053479265312860846e+00,-1.879856729341031318e+00
-2.018845269543443482e-02,7.444145689686973988e-01
-2.608254336423195818e-01,3.630330902011597582e-01
-3.933310877840508202e-02,1.146720497945839412e+00
5.491132904127855180e-02,9.197206176447404458e-01
-5.100470886067058895e-01,1.217014777815516480e+00
6.764157344215924184e-01,-9.298407397075304781e-02
5.770834193414430269e-01,4.812519789455659003e-02
7.915316163886545464e-01,1.547457829644519889e-01
-1.446222540201818618e-01,-1.693449409011327234e+00
-4.402744530904881826e-01,-2.007056125714928585e-01
-4.173352623828616159e-01,-9.323496289886570310e-01
-6.665662690290525827e-01,-1.258187350055276488e+00
-7.203043605388770310e-01,-3.456560811958325208e-01
-6.275683861847609624e-01,5.893279817972307821e-01
-4.454534501200293484e-01,6.631637987544638513e-01
-6.013785277429731790e-01,-8.505801071546758019e-01
-3.465919879917963575e-01,-1.417270736144178311e+00
1.320197018166895386e+00,-8.086839400260106281e-01
-3.616614945684500926e-01,7.616655742304890842e-01
9.891713029859062756e-01,3.132061715690079295e-02
1.690758978274770286e+00,-8.163879847008504997e-01
-3.751070485722332593e-01,6.128882381903827392e-01
4.460003321363275597e-01,8.024262230439150878e-01
1.346405494593818641e-01,-6.836577654744030452e-01
4.861412049924282441e-01,-1.181319939505214300e+00
-1.170506774740915468e+00,6.154462763480395004e-02
-2.081279804478702589e-01,-5.153552833804074806e-01
9.554408023950120010e-02,6.500178229654742790e-01
1.752640540939219171e+00,-8.648507928889537233e-01
-2.387946779661664354e-01,-1.022249198533490944e+00
3.932502253332735842e-01,1.201232688270267718e-01
-1.888769266244558209e-01,4.293017896880854667e-01
-3.292432008533464072e-01,2.009892365610617126e+00
-2.677590933849858246e+00,2.214078644669706386e-01
-1.560172410895144468e+00,-6.800132738779297581e-01
-1.184390540794499902e+00,4.433751297214871823e-01
-2.651402333343261475e+00,-1.165692254436629494e+00
9.111810266142017500e-01,1.234449613099936727e+00
2.902098392182713704e-01,-4.456529386633595879e-01
2.447711214279556513e-01,-8.415857956351503744e-02
-4.271039014988575744e-01,-1.139874945459442124e+00
6.791192590134075280e-01,-1.270752760966428863e+00
-4.652282001998760963e-01,-1.366356583013308645e+00
-1.373609485989726042e-01,-2.966658373421605099e-01
1.081637238322990857e+00,4.638458110240436527e-01
-4.663243606818714415e-01,2.551386236813038000e+00
2.146301848679081026e+00,1.614141891677607132e+00
7.846204871916952206e-02,4.555184373342132664e-01
-2.491878490972998073e+00,-1.404416113208273753e+00
-1.137784330816510314e-01,-6.994429914922981606e-01
7.559842453380174465e-01,2.879649705117730552e-01
1.679679605587495184e-01,6.944263532478993639e-01
1.733419675223266399e-01,-8.396266836531953714e-01
-1.724750418787601935e+00,-4.965204646596412807e-01
1.879311781540942694e-01,-8.967075895195795177e-01
7.169797559183289648e-01,1.115193544298498818e+00
2.996686550146686057e-01,-6.911235392162239366e-01
-5.881472154705819078e-01,6.751992497389587289e-01
8.304437529000791018e-01,-5.937069058794789411e-01
4.853500739583247459e-01,-8.524931955936472239e-01
-6.300362602426569092e-01,2.128296858209369757e-01
-7.764467900617819662e-01,-4.662494479775164957e-01
4.686559165326444898e-01,-3.025341584312931653e-01
-1.934654529958386437e-01,1.603590269125871881e+00
-9.856444052222459451e-01,-1.387262467699039270e+00
-8.215016360728080169e-01,-1.650340286814663271e+00
1.375757264056543194e+00,-4.965160587013348059e-01
-1.028584786309282517e+00,-1.904675363047996783e-01
-1.178400092304835889e+00,5.640456618818894263e-01
1.184405252734319181e+00,-2.271449386292722153e-02
1.064717580383753415e+00,-2.633035817028465120e-01
2.212136050856974567e-01,-9.563268419467068071e-01
-6.455219347094075522e-01,1.336945003036402513e+00
6.778702775569334094e-01,1.808000754184843628e-03
1.640406319819325720e+00,1.123476756480134287e-01
1.164887813366011354e-01,1.397862771446211294e+00
1.098904776838941277e+00,1.153782234260613215e+00
8.263139897785349852e-01,3.542916575035016946e-02
1.025393150915175078e-01,1.821040068489872266e-01
-3.480982733542314911e-01,-1.501986300688772369e+00
4.971770110619461863e-02,4.379020767965369210e-01
-3.268724526696169530e-01,-7.453099970189953627e-01
-8.755238121335189305e-01,-2.089752582311398488e+00
7.591831213599391504e-01,-1.662300617701137018e+00
4.357693824153532347e-01,1.849093646694561555e+00
-6.035926451227687783e-01,8.571158082657520660e-01
-1.125691340390984729e+00,2.259713342924301871e-01
-2.611595017138230168e-01,-8.786608279006026256e-01
-1.887096189113425471e+00,-6.471970743270315518e-01
2.528473444693573491e+00,-7.489956434175129019e-01
-1.704881903138640631e+00,-8.109166089500794428e-01
2.175561088729767611e+00,4.595082912572748812e-01
9.516275014374377950e-01,1.585488845139451375e-01
2.991598678211278561e-01,-5.063535419318042630e-01
5.787970614609752040e-01,-1.422849974792751993e-01
-1.754114416038619062e+00,-4.423582522516210647e-01
3.668794856091916468e-01,-4.969063580677831604e-01
-2.285803208129919106e+00,-2.589346909162087984e-01
-4.689590336158578343e-01,-5.072838156516367158e-01
-3.202605859926163645e-01,4.281637480352664671e-01
7.978229662130569000e-02,-7.191477561414977293e-01
9.414066383697639040e-01,-1.430533853848954040e+00
1.369769015622153419e-01,1.264374407410432166e+00
-7.411577290641641058e-01,7.707731002766965434e-01
-2.936210367470537888e-02,7.480322219103875403e-01
-1.045067326702702193e+00,-3.730274660863077685e-01
-4.990215080541843262e-01,-8.605033752946057435e-01
-1.532218922320839116e+00,2.521662119120051671e+00
8.648512079412167264e-01,-2.182507211635162925e-01
-1.975576302978689469e+00,1.428715244927151184e+00
8.993751727321147582e-01,2.868111271053672695e+00
-1.231321369104968755e-01,9.200241346299735390e-02
9.836626700614818919e-01,1.063272661395976648e+00
-1.110002175590909079e+00,2.902980785999375035e-01
2.679408938952121955e-01,-4.658367239009334471e-01
-2.204400851463194311e+00,1.813569971962535110e+00
1.431386031526257208e+00,8.920714365755501030e-01
-3.195001581430154114e-01,5.700130702493828583e-01
1.824389558529102118e+00,8.096461545395292614e-01
-9.239822215727322430e-01,-5.334761754540056078e-01
-2.934114814024750273e-01,-6.808456221275639431e-01
5.485038670881114964e-01,-1.788597435731307250e-01
6.583600706116626844e-01,-4.492888021461822201e-01
1.416856227741041474e+00,2.584704311714954850e-01
7.266631683229863858e-01,6.298243782788082168e-01
-9.792050921772068595e-01,-1.520676515229099968e+00
-8.887609541603803676e-01,-7.441303070274198905e-01
-6.084719562386703418e-01,-1.735794645015714122e-01
-7.620927401351053065e-01,-2.584674125248992205e+00
7.567560235120049938e-01,-3.643527276665965708e-02
2.268123645723363058e-01,-1.492631055605867285e+00
-6.896650960107124639e-01,-1.687199214454339957e+00
-8.149953075791949164e-02,1.205882964988225892e+00
6.556327452099970643e-02,9.330831941719728295e-01
4.072997584977072760e-01,6.892891904983567963e-01
1.030517483056937189e-01,4.472464908590636501e-01
1.732192761875890330e-01,1.750522511426718664e-01
2.450342166356344720e+00,-1.252456553862581590e+00
-7.750238392611683569e-01,2.617799216969741161e-01
-5.406775720963756804e-01,1.494824491242965347e-01
1.806752574577238646e-01,1.540762691564001363e+00
1.613321232044279130e+00,1.366627803148630527e+00
-9.123514183363151675e-01,-1.035708859554777650e+00
-9.448782534891720930e-01,5.433412333304978858e-01
1.134210030413278725e+00,1.949987864674486149e-01
-2.391096835436201218e+00,-5.224988121684158715e-01
9.060888733863654565e-01,-7.745945866535368651e-01
-8.711339407982022776e-01,-7.717255674865121373e-02
-2.862623050912070255e+00,-1.253438843227764332e+00
-7.986565401140406639e-02,-4.041041248762049509e-01
-1.032963353913389559e+00,-1.870926669156904865e-01
1.341645319150352789e+00,-4.224926867701073174e-01
2.951920085365156710e-01,1.607768406260386751e+00
-4.345322599318616197e-01,4.471239043173447780e-01
-1.816036776461668056e+00,-7.939591959279840294e-01
-3.005178432202233463e-01,-5.952396772759687149e-01
-9.761815530792617990e-01,1.766552134518080130e+00
1.336417699401258652e+00,7.608679224323890988e-01
9.110268014382022495e-01,-5.665804052717977601e-01
4.037000453194791172e-01,8.848118733651860746e-01
1.352131577777915039e+00,-5.021821402762501885e-01
-2.680466266090952288e-01,-9.941123830398025385e-01
2.175126665568323514e-01,1.026487092663513012e+00
-1.126881626219044197e+00,4.420875931431650918e-01
2.770284630256805158e-01,-1.074600997827003385e-01
-1.813685061314118108e-01,1.318523481816369913e-01
-2.567463156182426820e-01,1.926360618639811895e-01
-1.871655368003626085e+00,-1.609430200333647198e-01
7.923095103574306908e-01,-8.587695175975176287e-01
1.274911619326104306e+00,-1.626084188034387257e+00
-5.205498370513226281e-01,-7.055644368253657372e-01
3.094457725452844921e-01,-1.015678520032632592e+00
8.067690997931998842e-01,-3.909054054348780616e-01
9.658893060292882415e-01,-7.555622743527781182e-01
3.195851885037245266e-01,-6.779965040205697679e-01
3.457690767239556262e-01,-1.421569807703987109e+00
2.674110208052472015e-01,1.229888445048673284e-01
-1.782456816752612250e+00,-1.121589752108022170e-01
7.673110699595799833e-01,2.703601831646037512e-01
-5.110632121849889575e-01,2.169501049629086076e+00
3.825455950576601705e-01,1.164159097093382833e+00
6.485616414163059007e-01,8.932793642863834371e-01
1.053778764617034763e-01,1.217367117343770705e-01
-2.989856726902484496e-01,2.059592859223063344e-01
1.538837035264427888e-01,6.847252178722161575e-02
2.762592312734193367e-01,1.803555701163058744e-01
